concept_id,source,en,de,tr,aliases_en,aliases_de,tree
MESH:D001282|Q1506572,wikidata-mesh,atrial flutter,Vorhofflattern,,,,C14.280.067.248|C23.550.073.248
MESH:D006465|Q1510899,wikidata-mesh,hemoperitoneum,Hämaskos,,"Intraabdominal bleeding, hemoperitoneum|Haemoperitoneum",Hämatoperitoneum|Hämoperitoneum,C06.844.400|C23.550.414.888
MESH:D054843|Q1511599,wikidata-mesh,negative-pressure wound therapy,Vakuumtherapie,,vacuum assisted closure|V.A.C.® dressing|NPWT|VAC,negative pressure wound therapy|NPWT|Unterdruckwundbehandlung|Vacuum Assisted Closure-Therapy|Vakuumverband|Vakuumversiegelung,E02.309.610|E04.237.444|E04.987.550
MESH:D000069576|Q1512929,wikidata-mesh,health equity,sozial bedingte Ungleichheit von Gesundheitschancen,,inclusive health|healthcare equity|health parity|health justice|health fairness|equitable health,gesundheitliche Ungleichheit|Gesundheitsgefälle|soziale Ungleichheit der Gesundheitschancen,N04.590.374.350.500|N05.300.430.383
MESH:D006498|Q1514021,wikidata-mesh,hepatectomy,Hepatektomie,Hepatektomi,,,E04.210.556
MESH:C536166|Q1739759,wikidata-mesh,Keshan disease,Keshan-Krankheit,,Kushan disease|congestive cardiomyopathy due to selenium deficiency,,
MESH:D065136|Q1740042,wikidata-mesh,animal culling,Keulung,Hayvan itlafı,culling,Bestandskeulung|Kohortenkeulung,J01.040.090.500|N06.850.780.200.112
MESH:D017540|Q1740954,wikidata-mesh,tunica media,Tunica media,,media,,A07.015.733
MESH:D001041|Q1741331,wikidata-mesh,receptive aphasia,Wernicke-Aphasie,Reseptif afazi,Wernicke’s aphasia|sensory aphasia|posterior aphasia|fluent aphasia,,C10.597.606.150.500.800.100.166|C23.888.592.604.150.500.800.100.166
MESH:D002663|Q1741898,wikidata-mesh,children's language,Kindersprache,,child language|childish,,F01.525.200.310.250
MESH:C536321|Q1741965,wikidata-mesh,Kindler syndrome,Kindler-Syndrom,,poikiloderma of Kindler|hereditary acrokeratotic poikiloderma of Kindler-Weary,Kongenitale bullöse Poikilodermie,
MESH:C536139|Q15056772,wikidata-mesh,Megaduodenum,Familiäre viszerale Myopathie,,,,
MESH:D066289|Q15088675,wikidata-mesh,data curation,Datenpflege,veri iyileştirme,,,L01.313.500.875.500|L01.462.750.245.332
MESH:D000098405|Q16000077,wikidata-mesh,dimensionality reduction,Dimensionalitätsreduktion,Boyut indirgeme,Dimensionality reduction|dimensional reduction|dimension reduction,Dimensionsreduktion,E05.318.740.325|G17.035.250.500.375|G17.035.532|L01.224.050.375.530.375|L01.224.050.609
MESH:D004779|Q16000091,wikidata-mesh,environmental design,Umweltdesign,Çevresel tasarım,environment design,,I01.283|I01.880.709.359|N06.230.145
MESH:D000072936|Q16001686,wikidata-mesh,fitness tracker,Activity Tracker,aktivite takipçisi,monitoring physical activity|activity tracker,Fitness Tracker|Fitness-Armband|Gesundheits-Armband|Smart Band,E07.230.300|E07.305.906.250
MESH:D012002|Q18554389,wikidata-mesh,rectal disease,Rektumerkrankungen,,rectum disease|rectal disorder|rectal diseases|disorder of rectum|disease of rectum,,C06.405.469.860
MESH:D010254|Q18554536,wikidata-mesh,paranasal sinus disease,Nasennebenhöhlenerkrankung,,Sinus disorder|paranasal sinus disorder|Paranasal Sinus Diseases|Paranasal Sinus Disease|disorder of paranasal sinus|disorder of nasal sinus|disease of the paranasal sinuses|disease of paranasal sinus,,C08.460.692|C09.603.692
MESH:D001131|Q1612,wikidata-mesh,Arkansas,Arkansas,Arkansas,"US-AR|The Natural State|State of Arkansas|ARkənsaw|Arkensaw|Arkansaw|Arkansas, United States|Ark.|AR-kən-saw|AR",,Z01.107.567.875.750.110
MESH:D000005|Q9597,wikidata-mesh,abdomen,Abdomen,Karın,,Wanst|Bauch|Unterbauch,A01.923.047
MESH:D002591|Q160,wikidata-mesh,Cetacea,Wale,Balinalar,Cetaceans|cetaceans,Wal|Walfisch|Cetacea,B01.050.150.900.649.313.875
MESH:D031881|Q160575,wikidata-mesh,Nigella sativa,Echter Schwarzkümmel,Nigella sativa,,Nigella sativa|Schwarzer Kümmel,B01.875.800.575.912.250.836.750.518.750
MESH:D032268|Q160580,wikidata-mesh,Ailanthus,Götterbäume,Аilanthus,Chinese cumach|Ailantus,Götterbaum|Ailanthus,B01.875.800.575.912.250.898.044
MESH:D001487|Q174698,wikidata-mesh,Basidiomycota,Ständerpilze,Bazitli mantarlar,basidiomycetes fungi,Ständerpilz|Basidienpilze|Basidiomyceten|Basidiomycota|Basidiomyzeten,B01.300.179
MESH:D001942|Q174876,wikidata-mesh,breastfeeding,Stillen,Emzirme,"nọọsụ, nzulite|na-enye ara|breast-feeding|breast feeding|nursing|Nursing",Zwiemilchernährung|Stillzeit|Stillpause|Brusternährung|Stillkind,F01.145.407.199|G07.203.650.195|G07.203.650.220.500.500|G07.203.650.353.199
MESH:D006003|Q174936,wikidata-mesh,glycogen,Glykogen,Glikojen,,Glycogen|Glykogen-Synthese|Leberstärke|Tierische Stärke,D05.750.078.562.388|D09.698.365.388
MESH:D055617|Q175561,wikidata-mesh,micro-electromechanical systems,Mikrosystem,Mikro elektro-mekanik sistemler,Micro-Electrical-Mechanical Systems|MEMS,MEMS|mikro-elektromechanisches System,E07.305.343|J01.637.509
MESH:D000080544|Q175626,wikidata-mesh,Indriidae,Indriartige,İndrigiller,indris|Indridae,Indridae|Indriidae,B01.050.150.900.649.313.988.700.354
MESH:D015551|Q192360,wikidata-mesh,autoimmunity,Autoimmunreaktion,Özbağışıklık,Autoimmune|Auto-immunity|Auto-immune reaction|Auto-immune,Autoimmun,G12.450.192
MESH:D008032|Q192560,wikidata-mesh,limbic system,Limbisches System,Limbik sistem,paleomammalian cortex,Limbischer Lappen,A08.186.211.180
MESH:D020179|Q192579,wikidata-mesh,jet lag,Jetlag,jet lag,"jetlag|desynchronosis|circadian rhythm sleep disorder, jet lag type|circadian dysrhythmia",Jet-Lag|Zeitzonenkater,C10.281.440|C10.886.425.200.500|C23.888.914.500|F03.870.400.200.500|I03.883.855.500
MESH:D000067558|Q192627,wikidata-mesh,mimicry,Mimikry,mimikri,biological mimicry,Batessche Mimikry|Mimikri|Peckhamsche Mimikry|Scheinwarntracht,G16.012.750
MESH:D047788|Q192769,wikidata-mesh,American Revolution,Amerikanische Revolution,Amerikan Devrimi,,Amerikanische Unabhängigkeitsbewegung,I01.880.735.950.250.375|K01.400.504.875.100
MESH:D000084824|Q1514361,wikidata-mesh,Hericium,Stachelbärte,,,Hericium,B01.300.179.108
MESH:D005920|Q1515072,wikidata-mesh,mesangium,Mesangium,,,Mesangiumzelle,A05.810.453.324.359.620.500|A05.810.453.736.520.620.500
MESH:D005862|Q1515119,wikidata-mesh,Gerstmann syndrome,Gerstmann-Syndrom,Gerstmann sendromu,Gerstmann tetrad|Gerstmann Badal syndrome|Developmental Gerstmann syndrome|Aphasia-angular gyrus syndrome (disorder)|Aphasia-angular gyrus syndrome|GS,,C10.597.606.762.100.300|C23.888.592.604.764.100.300|F01.700.750.100.300
